;;;;;;;;;Participante doador;;Participante tomador;
BEEF3;1.000;6,00%;102.789.008;Balcão;06/05/2026;16:59:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.001;Balcão;06/05/2026;16:59:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VAMO3;18.000;2,73%;102.790.399;Balcão;06/05/2026;16:59:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.122;6,00%;102.788.961;Balcão;06/05/2026;16:59:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.124;Balcão;06/05/2026;16:59:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.136;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.012;6,00%;102.789.076;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.788.996;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.016;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.075;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.229;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.210;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.048;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.123;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.086;6,00%;102.789.208;Balcão;06/05/2026;16:59:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.139;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.027;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.177;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.198;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.233;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.058;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.087;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.003;6,00%;102.789.125;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.115;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
HBOR3;3.686;0,03%;102.794.758;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);114;ITAU CV S/A;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
BEEF3;1.070;6,00%;102.789.211;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.035;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.102;6,00%;102.788.975;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.044;6,00%;102.789.002;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.022;6,00%;102.789.063;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
RECV3;10;5,22%;102.756.810;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.026;6,00%;102.789.081;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.161;Balcão;06/05/2026;16:59:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.009;6,00%;102.789.109;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.058;6,00%;102.789.242;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.788.977;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.125;6,00%;102.788.954;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.194;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.217;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.130;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.027;6,00%;102.789.047;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CVCB3;1.021;6,95%;102.790.021;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
BEEF3;1.100;6,00%;102.789.064;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.232;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ASAI3;537;1,65%;102.746.923;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
ENGI11;1.235;0,15%;102.788.140;Eletrônico D+1;06/05/2026;16:59:49;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
BEEF3;1.100;6,00%;102.789.108;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.028;6,00%;102.789.059;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;39.878;0,44%;102.790.331;Balcão;06/05/2026;16:59:49;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;1.100;6,00%;102.789.112;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.147;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.098;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.180;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.067;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.788.992;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.164;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.084;6,00%;102.789.223;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.039;6,00%;102.789.033;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.788.968;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.088;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.007;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;9.511;4,37%;102.793.253;Balcão;06/05/2026;16:59:48;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CVCB3;900;6,95%;102.793.259;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BEEF3;1.100;6,00%;102.789.026;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.001;6,00%;102.789.146;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;667;6,00%;102.789.227;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.788.979;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.034;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.193;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;13.424;0,44%;102.790.328;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;1.000;6,00%;102.789.043;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.132;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.163;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.137;6,00%;102.788.955;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.120;6,00%;102.788.966;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.001;6,00%;102.789.110;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.206;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.236;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.090;6,00%;102.789.186;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.084;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.126;6,00%;102.788.972;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.179;Balcão;06/05/2026;16:59:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.100;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.788.994;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.065;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.200;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.214;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.228;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.020;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.117;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.009;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.050;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.109;6,00%;102.788.956;Balcão;06/05/2026;16:59:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;3.996;0,44%;102.790.332;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
BEEF3;1.006;6,00%;102.789.133;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.095;6,00%;102.789.159;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.050;6,00%;102.788.993;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.107;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.049;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.028;6,00%;102.789.044;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.213;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.019;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.029;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.148;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.011;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.131;6,00%;102.788.953;Balcão;06/05/2026;16:59:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.019;6,00%;102.789.085;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.788.981;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.130;6,00%;102.788.958;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.036;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.183;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.207;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.130;6,00%;102.788.947;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.020;6,00%;102.789.101;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.030;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.231;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.170;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.068;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.788.990;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.100;6,00%;102.789.129;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BEEF3;1.000;6,00%;102.789.219;Balcão;06/05/2026;16:59:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
HAPV3;26.416;44,62%;102.793.223;Balcão;06/05/2026;16:59:43;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
PCAR3;800;26,71%;102.793.224;Balcão;06/05/2026;16:59:43;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BRKM5;515;13,74%;102.793.218;Balcão;06/05/2026;16:59:43;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BRKM5;444;13,74%;102.793.222;Balcão;06/05/2026;16:59:43;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ABEV3;42;0,44%;102.794.738;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;20;0,44%;102.794.752;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BBDC3;29.300;0,01%;102.758.225;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
ABEV3;10;0,44%;102.794.751;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;5;0,44%;102.794.748;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;20;0,44%;102.794.750;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;1;0,44%;102.794.747;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;10;0,44%;102.794.749;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;1;0,44%;102.794.745;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;4;0,44%;102.794.746;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;20;0,44%;102.794.744;Balcão;06/05/2026;16:59:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;20;0,44%;102.794.742;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;10;0,44%;102.794.743;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;10;0,44%;102.794.733;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VBBR3;5.500;0,11%;102.758.254;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
ABEV3;8;0,44%;102.794.739;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;10;0,44%;102.794.740;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;10;0,44%;102.794.741;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ABEV3;1;0,44%;102.794.735;Balcão;06/05/2026;16:59:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
